type,id,title,publishedTime,duration,thumbnails,descriptionSnippet,link,shelfTitle,viewCount.text,viewCount.short,channel.name,channel.id,channel.thumbnails,channel.link,accessibility.title,accessibility.duration
video,iYeYlvX3alQ,Install Xiaomi Mi Home Security Cameras on Windows Computer | Download,7 months ago,10:23,"[{'url': 'https://i.ytimg.com/vi/iYeYlvX3alQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBbffUrESi2IHAeRbV6XYhsUMRnug', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/iYeYlvX3alQ/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBYZHq_kLkI36rCY136LzqKYngpPA', 'width': 720, 'height': 404}]","[{'text': ""In today's video, I will show you how to connect Xiaomi Mi Home ""}, {'text': 'Security cameras', 'bold': True}, {'text': ' to a Windows Computer. We have been\xa0...'}]",https://www.youtube.com/watch?v=iYeYlvX3alQ,,"135,277",135K,DSmartLife,UCfys_V_uVfxyyldxjrx77Kg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhWfiihtS9UdwARBsgeQoXHEXBKGrY6-Qa_zm-i=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCfys_V_uVfxyyldxjrx77Kg,"Install Xiaomi Mi Home Security Cameras on Windows Computer | Download by DSmartLife 7 months ago 10 minutes, 23 seconds 135,277 views","10 minutes, 23 seconds"
video,RBUQtUpiKEw,XIAOVV (Xiaomi) Panoramic Outdoor Security Camera Review,1 year ago,14:45,"[{'url': 'https://i.ytimg.com/vi/RBUQtUpiKEw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCs21rqsefWwyAxUT5-OI-hnbGhjw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/RBUQtUpiKEw/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBJilAniqKWBGd-rVfmV3FCPv_IKA', 'width': 720, 'height': 404}]","[{'text': 'Full Review and test of the XIAOVV (Xiaomi) Outdoor Security '}, {'text': 'CCTV Camera', 'bold': True}, {'text': '. This camera is IP65 Waterproof and has 180\xa0...'}]",https://www.youtube.com/watch?v=RBUQtUpiKEw,,"29,858",29K,DSmartLife,UCfys_V_uVfxyyldxjrx77Kg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhWfiihtS9UdwARBsgeQoXHEXBKGrY6-Qa_zm-i=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCfys_V_uVfxyyldxjrx77Kg,"XIAOVV (Xiaomi) Panoramic Outdoor Security Camera Review by DSmartLife 1 year ago 14 minutes, 45 seconds 29,858 views","14 minutes, 45 seconds"
video,2c01KXi3cDM,Funniest Fails CAUGHT on Security Camera | Funny Fails | Peachy,4 months ago,3:10,"[{'url': 'https://i.ytimg.com/vi/2c01KXi3cDM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCEbbHG-Ugs9S1m5nYKfMidQfRFLA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/2c01KXi3cDM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDOp9HvqvzaeoQ54FrcBNP8f2pElw', 'width': 720, 'height': 404}]","[{'text': 'Peachy is a female-focused comedy channel that explores the fun and frustration of modern womanhood with honesty, class, and\xa0...'}]",https://www.youtube.com/watch?v=2c01KXi3cDM,,"52,993",52K,PEACHY,UCO8fQqYM_EeHxiGYONWt-fg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngrYUB9LJoTZcD_mX1EG2tx6Y0jmsxzJX5DuhMr1Q=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCO8fQqYM_EeHxiGYONWt-fg,"Funniest Fails CAUGHT on Security Camera | Funny Fails | Peachy by PEACHY 4 months ago 3 minutes, 10 seconds 52,993 views","3 minutes, 10 seconds"
video,odj6ryMs2JY,Reviewing this dumb reptile security camera (PetCube),2 months ago,9:23,"[{'url': 'https://i.ytimg.com/vi/odj6ryMs2JY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBx0DmgNGeY5JbTK6iX98_UkZ__AQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/odj6ryMs2JY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAAC3NVmWV3ovbe4UwiuVi_8WLLhA', 'width': 720, 'height': 404}]","[{'text': 'I got sent a tiny '}, {'text': 'camera', 'bold': True}, {'text': "" to talk to your pets when you're not home... It has a lot of great reviews so I figured I'd give it a shot myself\xa0...""}]",https://www.youtube.com/watch?v=odj6ryMs2JY,,"51,233",51K,GoHerping,UCxZQfGBeFsz6J_wfFKw-kvA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwng-gRfuBTh2I4F0I-0thi-g14n_TsgyAIaMIi67RQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCxZQfGBeFsz6J_wfFKw-kvA,"Reviewing this dumb reptile security camera (PetCube) by GoHerping 2 months ago 9 minutes, 23 seconds 51,233 views","9 minutes, 23 seconds"
video,IF1iOUtzlU0,How to Install the LNB4173 Security Camera from Lorex,1 year ago,4:42,"[{'url': 'https://i.ytimg.com/vi/IF1iOUtzlU0/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBBQ8zHo0fm5erhq8FRBbRKgh1VBg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/IF1iOUtzlU0/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBZiyyd5TPXNTn6L86Jbm7phPsewg', 'width': 720, 'height': 404}]","[{'text': 'Learn how to install the LNB4173 IP '}, {'text': 'Security Camera', 'bold': True}, {'text': ' from Lorex using a junction box. This '}, {'text': 'security camera', 'bold': True}, {'text': ' features 2K (4MP)\xa0...'}]",https://www.youtube.com/watch?v=IF1iOUtzlU0,,"9,369",9.3K,Lorex Technology Inc,UCBRQneNUSdU_bnRXuARdMFA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjSqKdW_m--3kkdjOz4dGL_zVyvcas6kP-pdEZrtQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCBRQneNUSdU_bnRXuARdMFA,"How to Install the LNB4173 Security Camera from Lorex by Lorex Technology Inc 1 year ago 4 minutes, 42 seconds 9,369 views","4 minutes, 42 seconds"
video,76myzfp6Qns,Amcrest 4k Security Cameras - A True 4k Security Camera System,2 years ago,4:53,"[{'url': 'https://i.ytimg.com/vi/76myzfp6Qns/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCsedq9JsbVPzuUmJ0SJWn8iF88cg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/76myzfp6Qns/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD6Wzgw_dYVraiW9deaCJnZD-Sl8A', 'width': 720, 'height': 404}]","[{'text': ""Amcrest's 4K ""}, {'text': 'Security Camera', 'bold': True}, {'text': ' System has razor sharp image quality at 8MP and a super wide angle lens. This review includes\xa0...'}]",https://www.youtube.com/watch?v=76myzfp6Qns,,"41,890",41K,Chris Majestic,UCUnPu9bBZGPjiPUN6IoA2LQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngyFJs7wJV7XxYHLP12SblpztQTZSgbp0GE8eyBdWA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCUnPu9bBZGPjiPUN6IoA2LQ,"Amcrest 4k Security Cameras - A True 4k Security Camera System by Chris Majestic 2 years ago 4 minutes, 53 seconds 41,890 views","4 minutes, 53 seconds"
video,o1pe8dG73Po,Ring Spotlight Security Camera (Wired) Full Setup & Installation,1 year ago,21:56,"[{'url': 'https://i.ytimg.com/vi/o1pe8dG73Po/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDaHgpHHAWBRONBo0w0L2KWNgkdvw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/o1pe8dG73Po/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBfOnKfkM4iwm3Uo2BQ1a36reUtyg', 'width': 720, 'height': 404}]",[{'text': '******************** Watch my most recent video: https://goo.gl/1WuqJW Watch my most popular video: https://goo.gl/5PKxd2\xa0...'}],https://www.youtube.com/watch?v=o1pe8dG73Po,,"124,711",124K,Jeff Lepard,UC8EvIOXoh_VaECj1Z_22FHg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwni-iE-fcJhQ12HyLMenrUt3qZqCcn2NHGlmYfR1=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC8EvIOXoh_VaECj1Z_22FHg,"Ring Spotlight Security Camera (Wired) Full Setup & Installation by Jeff Lepard 1 year ago 21 minutes 124,711 views","21 minutes, 56 seconds"
video,pg947mPrzDs,Reolink Go: 4G Battery Powered Security Camera – A New Way to Roam Free,3 years ago,1:34,"[{'url': 'https://i.ytimg.com/vi/pg947mPrzDs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA5iygHcVbS8ju7AOZ9X840ZWirfA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/pg947mPrzDs/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCUVRRLeIo5m8sV-v843goYY21MZg', 'width': 720, 'height': 404}]","[{'text': 'Reolink Go, the game-changer 4G LTE Battery Powered '}, {'text': 'Security Camera', 'bold': True}, {'text': ', lets you get peace of mind in areas with limited or no\xa0...'}]",https://www.youtube.com/watch?v=pg947mPrzDs,,"139,426",139K,Reolink,UCEHKZX6fFVtWd4tnnRkzrMA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnh2ClZEs1589ZTYmXgQEntudw1OPVCoXgx2EymWUw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCEHKZX6fFVtWd4tnnRkzrMA,"Reolink Go: 4G Battery Powered Security Camera – A New Way to Roam Free by Reolink 3 years ago 1 minute, 34 seconds 139,426 views","1 minute, 34 seconds"
video,rlIJSKsY8Ek,Imilab EC2 - Outdoor Smart Security camera for Xiaomi Mi Home? Full Walkthrough Review [Xiaomify],1 year ago,9:17,"[{'url': 'https://i.ytimg.com/vi/rlIJSKsY8Ek/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCOJiwQx4-JEVF_3cH1BezOFpmOwA', 'width': 480, 'height': 270}]","[{'text': 'The Imilab EC2 is a wireless, battery-powered '}, {'text': 'security camera', 'bold': True}, {'text': '. It has a very slick and small design and is designed to be mounted\xa0...'}]",https://www.youtube.com/watch?v=rlIJSKsY8Ek,,"129,930",129K,xiaomify,UCkTuQn6fQ_cmnWoXfjQ6thw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniHUwZxZRHlM12V8HcW_ehoQmdYfiaLZSFl-rPT=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCkTuQn6fQ_cmnWoXfjQ6thw,"Imilab EC2 - Outdoor Smart Security camera for Xiaomi Mi Home? Full Walkthrough Review [Xiaomify] by xiaomify 1 year ago 9 minutes, 17 seconds 129,930 views","9 minutes, 17 seconds"
video,mrir1IVGuck,Which Type of Security Camera Should I Use? 2020,3 months ago,5:34,"[{'url': 'https://i.ytimg.com/vi/mrir1IVGuck/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDjwGskRRIBcKwz2txMxgzNvfPKnw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/mrir1IVGuck/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBjYnadbcnFAugcRWVyHs9U-WyA1Q', 'width': 720, 'height': 404}]","[{'text': 'In this video we give you an overview of the Hikvision '}, {'text': 'Camera', 'bold': True}, {'text': ' range and advise when and where you should install each.'}]",https://www.youtube.com/watch?v=mrir1IVGuck,,"5,620",5.6K,DVSLTD,UCV2eMi2tkW_PdF1aa28Si6g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjWZ_CCn_fqRpAKfLQqj4KL3UUiqausYqsjc0l9=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCV2eMi2tkW_PdF1aa28Si6g,"Which Type of Security Camera Should I Use? 2020 by DVSLTD 3 months ago 5 minutes, 34 seconds 5,620 views","5 minutes, 34 seconds"
video,4dQBLxtLTkM,"Mi Home Security Camera Basic 1080p Unboxing, Installation and sample now in India for Rs. 1,999",2 years ago,6:33,"[{'url': 'https://i.ytimg.com/vi/4dQBLxtLTkM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD3eSj-aymlnGeIFUlGvOIqL3fF8A', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/4dQBLxtLTkM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAetb7xApyuK4fo5hw0Ssz7GXckCw', 'width': 720, 'height': 404}]","[{'text': 'Xiaomi launched the Mi Home '}, {'text': 'Security Camera', 'bold': True}, {'text': ' Basic 1080p in India and its price is Rs. 1999. This is a complete home security\xa0...'}]",https://www.youtube.com/watch?v=4dQBLxtLTkM,,"1,097,294",1M,Gogi Tech,UCix7HIJ74fUDlHDkAAcyRPA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhGPdROwYDC37jywDAOgTUyxWn1GJU5OGycCeykNiA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCix7HIJ74fUDlHDkAAcyRPA,"Mi Home Security Camera Basic 1080p Unboxing, Installation and sample now in India for Rs. 1,999 by Gogi Tech 2 years ago 6 minutes, 33 seconds 1,097,294 views","6 minutes, 33 seconds"
video,5L1ZgzgHhNg,The D-Link DCS-8600LH WiFi Security Camera: In-Depth Review,1 year ago,20:19,"[{'url': 'https://i.ytimg.com/vi/5L1ZgzgHhNg/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCLyzq3WLTm8tTTSpmpOsPJRahXdQ', 'width': 480, 'height': 270}]","[{'text': 'Time to check out the new DCS-8600LH WiFi '}, {'text': 'security camera', 'bold': True}, {'text': ' from D-Link! Product info:\xa0...'}]",https://www.youtube.com/watch?v=5L1ZgzgHhNg,,"15,579",15K,OverclockersClub,UClisqtpV54gVX-Ez_WBg0Hw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnj0seHKlpYQXc7wNZuO9GE-w3gboFXGzRr-LjAq=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UClisqtpV54gVX-Ez_WBg0Hw,"The D-Link DCS-8600LH WiFi Security Camera: In-Depth Review by OverclockersClub 1 year ago 20 minutes 15,579 views","20 minutes, 19 seconds"
video,0VhHYoQWev0,Eufy Cam 2C security cameras the Best Wireless CCTV System with NO SUBSCRIPTION!,1 year ago,14:59,"[{'url': 'https://i.ytimg.com/vi/0VhHYoQWev0/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC5SvQQJcXLN-02r5zY8SNcOS4tWQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/0VhHYoQWev0/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDFTqa5ln43pMpKnjwDVjnXKRvqUA', 'width': 720, 'height': 404}]","[{'text': 'Eufy Cam 2C '}, {'text': 'security cameras', 'bold': True}, {'text': ' the Best Wireless CCTV System with NO SUBSCRIPTION! Eufy 2C '}, {'text': 'security cameras', 'bold': True}, {'text': ' by Anker\xa0...'}]",https://www.youtube.com/watch?v=0VhHYoQWev0,,"58,693",58K,Geek Street,UCj2xtCfUX4tY0AouuOvEhNA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhm-6IQ9XZ2HSMbytyQ3diB7J76v4102q9wx7omjA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCj2xtCfUX4tY0AouuOvEhNA,"Eufy Cam 2C security cameras the Best Wireless CCTV System with NO SUBSCRIPTION! by Geek Street 1 year ago 14 minutes, 59 seconds 58,693 views","14 minutes, 59 seconds"
video,fwoonl5JKgo,Build The BEST Security Camera NVR: Free Locally Processed AI Computer Vision with Blue Iris.,10 months ago,19:57,"[{'url': 'https://i.ytimg.com/vi/fwoonl5JKgo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCDTuKoN7InPHacQVQ8Gb1pDI8U3w', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/fwoonl5JKgo/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA7hsYWxjAwbX0jRLy_PbIMeZPYlA', 'width': 720, 'height': 404}]",[{'text': '**As an Amazon Associate I earn a % of qualifying purchases at no cost to you.** Visit my website: http://www.'}],https://www.youtube.com/watch?v=fwoonl5JKgo,,"270,652",270K,The Hook Up,UC2gyzKcHbYfqoXA5xbyGXtQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniBke5yAK6dKMVNG4U3iuLN0Nx1qbyJrsRDuEEcHg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC2gyzKcHbYfqoXA5xbyGXtQ,"Build The BEST Security Camera NVR: Free Locally Processed AI Computer Vision with Blue Iris. by The Hook Up 10 months ago 19 minutes 270,652 views","19 minutes, 57 seconds"
video,X4HejEwOe5A,{HINDI} कैसे इस्तेमाल करे Wireless IP Bulb camera|| How to use IP Bulb camera  ! How to connect cam,1 year ago,16:13,"[{'url': 'https://i.ytimg.com/vi/X4HejEwOe5A/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCkZQGUay_kXoYcuu8ySmndgOnSmA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/X4HejEwOe5A/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAh5z-dR3LTbBZ1YwFlDDvK9XCETg', 'width': 720, 'height': 404}]","[{'text': '... camera,spy cam,usb spy camera,wifi spy camera,hidden spy camera,'}, {'text': 'security camera', 'bold': True}, {'text': ',spy gadgets,hd spy camera,spy camera\xa0...'}]",https://www.youtube.com/watch?v=X4HejEwOe5A,,"192,648",192K,Krishna Deals,UCDOu_V-DizjfPzg6m9XAiEw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwng7uN8QvYjyyyRpV5WTzT1JaG-MtoBZAB1oOkUY=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCDOu_V-DizjfPzg6m9XAiEw,"{HINDI} कैसे इस्तेमाल करे Wireless IP Bulb camera|| How to use IP Bulb camera  ! How to connect cam by Krishna Deals 1 year ago 16 minutes 192,648 views","16 minutes, 13 seconds"
video,Nv5iTzDSqgo,Why Hacker Is Tapping Into Homeowners’ Security Cameras,2 years ago,2:19,"[{'url': 'https://i.ytimg.com/vi/Nv5iTzDSqgo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBK-P9AAkRjWCX4TwP0qBByI8YDVQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/Nv5iTzDSqgo/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAa6ehctZuR2vuFX_TXoFx6yKKU2A', 'width': 720, 'height': 404}]","[{'text': 'Real estate agent Andy Gregg said his Nest home '}, {'text': 'security camera', 'bold': True}, {'text': ' was hacked into by a stranger, who then used it to speak to\xa0...'}]",https://www.youtube.com/watch?v=Nv5iTzDSqgo,,"3,398,153",3.3M,Inside Edition,UC9k-yiEpRHMNVOnOi_aQK8w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhsFmaMdsaovvw3Mt7bBVIlo5m24R_KQWzulU5b=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC9k-yiEpRHMNVOnOi_aQK8w,"Why Hacker Is Tapping Into Homeowners’ Security Cameras by Inside Edition 2 years ago 2 minutes, 19 seconds 3,398,153 views","2 minutes, 19 seconds"
video,MeESKDepZ0s,A $229 WiFi Security Camera System?!  [OOSSXX Review],1 year ago,10:41,"[{'url': 'https://i.ytimg.com/vi/MeESKDepZ0s/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCoK4Er7qyccGLspKWOPUWOWHFHIg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/MeESKDepZ0s/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBhbptQizEmQXx2oV_Dblo2a8evPQ', 'width': 720, 'height': 404}]","[{'text': 'Brand: OOSSXX 8Channel 1080P NVR System 4pcs 960P Indoor Outdoor '}, {'text': 'Cameras', 'bold': True}, {'text': ' w/ night vision 1TB Hard Drive SATA 3.5inch\xa0...'}]",https://www.youtube.com/watch?v=MeESKDepZ0s,,"27,406",27K,AdamDIY,UCCMfy0ghzQ84BgVoAQ7G8eQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngDZP8oiIjDT8Hzc8xS7wodP4KpMPHu9aJtEMiNQQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCCMfy0ghzQ84BgVoAQ7G8eQ,"A $229 WiFi Security Camera System?!  [OOSSXX Review] by AdamDIY 1 year ago 10 minutes, 41 seconds 27,406 views","10 minutes, 41 seconds"
video,0kzmWEWzB20,Stop spiders on security cameras | stop spiders on CCTV,1 year ago,3:24,"[{'url': 'https://i.ytimg.com/vi/0kzmWEWzB20/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB1FkciHq3hFVNHZ1tBZV1EUSRkBg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/0kzmWEWzB20/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD857Cs60218KLbF0r5MwVBNNCF4A', 'width': 720, 'height': 404}]","[{'text': 'Spiders webs can easily render a '}, {'text': 'CCTV camera', 'bold': True}, {'text': "" useless at night. As soon as the infra red LED's are illuminated the light is\xa0...""}]",https://www.youtube.com/watch?v=0kzmWEWzB20,,"22,539",22K,Ultimate Handyman,UC9iG0cCwPrKVGPcaG_K5WHw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngw7CgLch-4hk-nCOnw_XJOl9k8vnNkYOv_8tRh4A=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC9iG0cCwPrKVGPcaG_K5WHw,"Stop spiders on security cameras | stop spiders on CCTV by Ultimate Handyman 1 year ago 3 minutes, 24 seconds 22,539 views","3 minutes, 24 seconds"
video,hoCUbAQ34_A,How to install a Security Camera Surveillance System,5 years ago,1:29,"[{'url': 'https://i.ytimg.com/vi/hoCUbAQ34_A/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAz2w7sAaly26RakX0LqNMh6Zj6Tw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/hoCUbAQ34_A/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBr7cevoq4B0uAcMb8qkIqwyD4NrA', 'width': 720, 'height': 404}]","[{'text': 'This video gives you step by step instructions on how to install the '}, {'text': 'security camera', 'bold': True}, {'text': ' surveillance system yourself, and explain why\xa0...'}]",https://www.youtube.com/watch?v=hoCUbAQ34_A,,"1,674,062",1.6M,Tool Craze,UCnrg9RVm6Jld35j-Q6N1p8w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnj4a05GHHt3_jlVAvR-B1y3OEyMWYpQEH5crIY0=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCnrg9RVm6Jld35j-Q6N1p8w,"How to install a Security Camera Surveillance System by Tool Craze 5 years ago 25 minutes 1,674,062 views","25 minutes, 29 seconds"
